timestamp,latitude,longitude,altitude,status,covariance_type,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8
1769896399545706300,43.66150045,-79.39576768333333,70.0,0,1,0.6400000000000001,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,2.5600000000000005
1769896400557740739,43.66149175,-79.39577305,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896401547049146,43.6614822,-79.3957777,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896402542452432,43.66147206666667,-79.39578163333333,70.0,0,1,1.6900000000000002,0.0,0.0,0.0,1.6900000000000002,0.0,0.0,0.0,6.760000000000001
1769896403513598417,43.6614617,-79.39578425,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896404557858482,43.66145193333333,-79.39578651666666,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896405555934560,43.66144203333333,-79.39578925,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896406563491333,43.661432016666666,-79.39579403333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896407561527804,43.66142213333333,-79.3958001,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896408567457909,43.66141246666667,-79.39580773333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896409553246423,43.66140305,-79.39581608333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896410559653444,43.66139363333333,-79.39582656666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896411543465985,43.66138493333333,-79.39583933333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896412574544987,43.66137753333334,-79.39585435,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896413536078103,43.661370866666665,-79.39587031666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896414573826756,43.6613649,-79.39588713333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896415553792870,43.6613599,-79.39590405,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896416579286129,43.66135585,-79.39592133333333,69.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896417537541130,43.6613543,-79.39593898333334,69.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896418611342754,43.66135643333333,-79.39595615,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896419548928307,43.66136288333333,-79.395972,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896420576875230,43.66137205,-79.39598523333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896421541705739,43.6613829,-79.39599608333333,69.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896422566587701,43.66139483333333,-79.39600431666666,69.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896423560450792,43.661406983333336,-79.39601135,69.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896424577277376,43.66141866666667,-79.39601838333333,69.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896425562608057,43.661430233333334,-79.39602648333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896426558735730,43.66144191666667,-79.39603316666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896427547872338,43.661454066666664,-79.39603995,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896428562636652,43.661466233333336,-79.39604543333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
