timestamp,latitude,longitude,altitude,status,covariance_type,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8
1769896545538673692,43.661227583333336,-79.39580523333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896546562004676,43.66121935,-79.39579211666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896547534574337,43.661211116666664,-79.39577888333334,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896548576261279,43.6612035,-79.39576505,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896549517325865,43.6611961,-79.39575075,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896550561248695,43.661188833333334,-79.39573633333333,70.0,0,1,0.6400000000000001,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,2.5600000000000005
1769896551549702035,43.66118156666667,-79.39572178333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896552577412553,43.66117428333333,-79.39570688333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896553535750758,43.66116701666667,-79.39569175,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896554566620691,43.661159633333334,-79.3956766,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896555551390032,43.66115235,-79.39566146666667,70.0,0,1,1.44,0.0,0.0,0.0,1.44,0.0,0.0,0.0,5.76
1769896556557472447,43.66114543333333,-79.39564585,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896557561218800,43.661138533333336,-79.39562975,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896558558436359,43.661132083333335,-79.39561318333334,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896559534182076,43.66112613333333,-79.39559638333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896560557765492,43.6611204,-79.39557908333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896561529545422,43.6611148,-79.39556133333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896562555904215,43.6611092,-79.39554356666666,70.0,0,1,1.44,0.0,0.0,0.0,1.44,0.0,0.0,0.0,5.76
1769896563527845304,43.6611036,-79.39552663333333,70.0,0,1,3.61,0.0,0.0,0.0,3.61,0.0,0.0,0.0,14.44
1769896564555684285,43.661098716666665,-79.3955103,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896565526966928,43.66109465,-79.3954935,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896566557763936,43.66109071666666,-79.39547585,70.0,0,1,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,12.96
1769896567518308540,43.66108655,-79.39545738333334,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896568558296946,43.66108178333333,-79.3954389,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
